9;300000;2400924 ;2500211 ;2300909;0;0;0;0414501;0415701;0416901;47;
9;400000;2401014 ;2500305;2301006;0;0;0;0414601;0415801;0417001;53;
9;500000;2401029 ;2500409;2301012;0;0;0;0414701;0415901;0417101;59;
9;600000;2401048 ;2500515 ;2301019;0;0;0;0414801;0416001;0417201;65;
9;700000;2401124 ;2500606;2301110;0;0;0;0414901;0416101;0417301;71;
9;800000;2401152 ;2500812 ;2301120;0;0;0;0415001;0416201;0417401;79;
9;900000;2401181 ;2500919 ;2301131;0;0;0;0415101;0416301;0417501;83;
10;5000;2401206 ;0;2300001;0;0;0;0512501;0513501;0514501;9;
10;10000;2401210 ;0;2300002;0;0;0;0512601;0513601;0514601;17;
10;20000;2401217 ;0;2300003;0;0;0;0512701;0513701;0514701;25;
10;100000;2401306 ;2500004;2300103;0;0;0;0512801;0513801;0514801;33;
10;200000;2401314 ;2500108;2300106;0;0;0;0512901;0513901;0514901;41;
10;300000;2401325 ;2500213 ;2300110;0;0;0;0513001;0514001;0515001;49;
10;500000;2401415 ;2500306;2300206;0;0;0;0513101;0514101;0515101;57;
10;600000;2401432 ;2500511 ;2300213;0;0;0;0513201;0514201;0515201;65;
10;700000;2401524 ;2500607;2300310;0;0;0;0513301;0514301;0515301;73;
10;900000;2401553 ;2500814 ;2300320;0;0;0;0513401;0514401;0515401;81;
11;5000;2401207 ;0;2300001;0;0;0;0515501;0516501;0517501;11;
11;10000;2401211 ;0;2300002;0;0;0;0515601;0516601;0517601;19;
11;20000;2401218 ;0;2300003;0;0;0;0515701;0516701;0517701;27;
11;100000;2401307 ;2500004;2300103;0;0;0;0515801;0516801;0517801;35;
11;200000;2401315 ;2500108;2300106;0;0;0;0515901;0516901;0517901;43;
11;300000;2401413 ;2500205;2300206;0;0;0;0516001;0517001;0518001;51;
11;500000;2401429;2500310;2300212;0;0;0;0516101;0517101;0518101;59;
11;600000;2401449;2500517;2300219;0;0;0;0516201;0517201;0518201;67;
11;700000;2401525 ;2500607;2300310;0;0;0;0516301;0517301;0518301;75;
11;900000;2401554 ;2500814 ;2300321;0;0;0;0516401;0517401;0518401;83;
12;5000;2401207 ;0;2301201;0;0;0;0628601;0629601;0630601;11;
12;10000;2401212 ;0;2301202;0;0;0;0628701;0629701;0630701;21;
12;20000;2401306;2501008;2301303;0;0;0;0628801;0629801;0630801;31;
12;100000;2401314;2501104;2301306;0;0;0;0628901;0629901;0630901;41;
12;200000;2401413;2501209;2301406;0;0;0;0629001;0630001;0631001;51;
12;300000;2401430;2501406;2301412;0;0;0;0629101;0630101;0631101;61;
12;500000;2401524;2501512 ;2301510;0;0;0;0629201;0630201;0631201;71;
12;600000;2401527;2501607;2301519;0;0;0;0629301;0630301;0631301;76;
12;700000;2401553;2501814 ;2301530;0;0;0;0629401;0630401;0631401;81;
12;900000;2401584;2501922 ;2301542;0;0;0;0629501;0630501;0631501;86;
13;5000;2401206 ;0;2301201;0;0;0;0631601;0632601;0633601;9;
13;10000;2401211 ;0;2301202;0;0;0;0631701;0632701;0633701;19;
13;20000;2401219 ;2501008;2301204;0;0;0;0631801;0632801;0633801;29;
13;100000;2401307 ;2501104;2301303;0;0;0;0631901;0632901;0633901;39;
13;200000;2401317 ;2501209;2301307;0;0;0;0632001;0633001;0634001;49;
13;300000;2401415 ;2501406;2301406;0;0;0;0632101;0633101;0634101;59;
13;500000;2401434 ;2501512 ;2301413;0;0;0;0632201;0633201;0634201;69;
13;600000;2401526 ;2501607;2301510;0;0;0;0632301;0633301;0634301;79;
13;700000;2401555 ;2501814 ;2301521;0;0;0;0632401;0633401;0634401;84;
13;900000;2401586 ;2501922 ;2301533;0;0;0;0632501;0633501;0634501;89;
14;5000;2401206 ;0;2301201;0;0;0;0634601;0635601;0636601;8;
14;10000;2401211 ;0;2301202;0;0;0;0634701;0635701;0636701;18;
14;20000;2401218 ;2501008;2301204;0;0;0;0634801;0635801;0636801;28;
14;100000;2401307 ;2501104;2301303;0;0;0;0634901;0635901;0636901;38;
14;200000;2401316 ;2501209;2301307;0;0;0;0635001;0636001;0637001;48;
14;300000;2401415 ;2501406;2301406;0;0;0;0635101;0636101;0637101;58;
14;500000;2401434 ;2501512 ;2301413;0;0;0;0635201;0636201;0637201;68;
14;600000;2401526 ;2501607;2301510;0;0;0;0635301;0636301;0637301;78;
14;700000;2401554 ;2501814 ;2301521;0;0;0;0635401;0636401;0637401;83;
14;900000;2401585 ;2501922 ;2301533;0;0;0;0635501;0636501;0637501;88;
15;5000;2401206 ;0;2301201;0;0;0;0718001;0718801;0719601;13;
15;20000;2401218 ;0;2301203;0;0;0;0718101;0718901;0719701;25;
15;100000;2401317 ;2501004;2301303;0;0;0;0718201;0719001;0719801;37;
15;200000;2401317 ;2501309;2301307;0;0;0;0718301;0719101;0719901;49;
15;300000;2401416 ;2501406;2301406;0;0;0;0718401;0719201;0720001;61;
15;500000;2401524 ;2501507;2301510;0;0;0;0718501;0719301;0720101;73;
15;600000;2401552 ;2501814 ;2301520;0;0;0;0718601;0719401;0720201;79;
15;700000;2401583 ;2501921 ;2301532;0;0;0;0718701;0719501;0720301;85;
16;5000;2401206 ;0;2301201;0;0;0;0720401;0721201;0722001;9;
16;20000;2401218 ;0;2301202;0;0;0;0720501;0721301;0722101;21;
16;100000;2401306 ;2501004;2301303;0;0;0;0720601;0721401;0722201;33;
16;200000;2401315 ;2501308;2301306;0;0;0;0720701;0721501;0722301;45;
16;300000;2401415 ;2501406;2301406;0;0;0;0720801;0721601;0722401;57;
16;500000;2401434 ;2501512 ;2301413;0;0;0;0720901;0721701;0722501;69;
16;600000;2401525 ;2501807;2301510;0;0;0;0721001;0721801;0722601;75;
16;700000;2401553 ;2501914 ;2301520;0;0;0;0721101;0721901;0722701;81;
17;5000;2401206 ;0;2301201;0;0;0;0722801;0723601;0724401;8;
17;20000;2401218 ;0;2301202;0;0;0;0722901;0723701;0724501;20;
17;100000;2401306 ;2501004;2301303;0;0;0;0723001;0723801;0724601;32;
17;200000;2401315 ;2501308;2301306;0;0;0;0723101;0723901;0724701;44;
17;300000;2401414 ;2501405;2301406;0;0;0;0723201;0724001;0724801;56;
17;500000;2401434 ;2501512 ;2301413;0;0;0;0723301;0724101;0724901;68;
17;600000;2401527 ;2501807;2301511;0;0;0;0723401;0724201;0725001;80;
17;700000;2401556 ;2501915 ;2301522;0;0;0;0723501;0724301;0725101;86;
18;5000;2401607 ;0;2301201;0;0;0;0818001;0818601;0819201;12;
18;100000;2401615 ;2502006;2301303;0;0;0;0818101;0818701;0819301;30;
18;200000;2401709 ;2502205;2301304;0;0;0;0818201;0818801;0819401;48;
18;500000;2401817 ;2502406;2301407;0;0;0;0818301;0818901;0819501;66;
18;600000;2401925 ;2502607;2301510;0;0;0;0818401;0819001;0819601;75;
18;700000;2401955 ;2502814 ;2301521;0;0;0;0818501;0819101;0819701;84;
19;5000;2401607 ;0;2301201;0;0;0;0819801;0820401;0821001;11;
19;100000;2401614 ;2502006;2301203;0;0;0;0819901;0820501;0821101;29;
19;200000;2401709 ;2502205;2301304;0;0;0;0820001;0820601;0821201;47;
19;500000;2401832 ;2502411 ;2301413;0;0;0;0820101;0820701;0821301;65;
19;600000;2401925 ;2502607;2301510;0;0;0;0820201;0820801;0821401;74;
19;700000;2401954 ;2502814 ;2301521;0;0;0;0820301;0820901;0821501;83;
20;5000;2401607 ;0;2301201;0;0;0;0821601;0822201;0822801;12;
20;100000;2401706 ;2502006;2301303;0;0;0;0821701;0822301;0822901;30;
20;200000;2401709 ;2502205;2301304;0;0;0;0821801;0822401;0823001;48;
20;500000;2401817 ;2502406;2301407;0;0;0;0821901;0822501;0823101;66;
20;600000;2401925 ;2502607;2301510;0;0;0;0822001;0822601;0823201;75;
20;700000;2401955 ;2502814 ;2301521;0;0;0;0822101;0822701;0823301;84;
21;5000;2402007;0;2300401;0;0;0;0914101;0915101;0916101;14;
21;10000;2402012;0;2300402;0;0;0;0914201;0915201;0916201;22;
21;20000;2402003;2502003;2300502;0;0;0;0914301;0915301;0916301;30;
21;100000;2402113 ;2502107;2300506;0;0;0;0914401;0915401;0916401;38;
21;200000;2402123;2502212;2300509;0;0;0;0914501;0915501;0916501;46;
21;300000;2402214 ;2502305;2300606;0;0;0;0914601;0915601;0916601;54;
21;500000;2402231 ;2502411 ;2300612;0;0;0;0914701;0915701;0916701;62;
21;600000;2402323 ;2502507;2300709;0;0;0;0914801;0915801;0916801;70;
21;700000;2402351 ;2502813 ;2300720;0;0;0;0914901;0915901;0916901;78;
21;900000;2402384 ;2502922 ;2300732;0;0;0;0915001;0916001;0917001;86;
22;5000;2402007;0;2300401;0;0;0;0917101;0918101;0919101;15;
22;10000;2402012;0;2300402;0;0;0;0917201;0918201;0919201;23;
22;20000;2402106 ;2502003;2300502;0;0;0;0917301;0918301;0919301;31;
22;100000;2402113 ;2502107;2300506;0;0;0;0917401;0918401;0919401;39;
22;200000;2402124 ;2502212 ;2300509;0;0;0;0917501;0918501;0919501;47;
22;300000;2402214 ;2502305;2300606;0;0;0;0917601;0918601;0919601;55;
22;500000;2402231 ;2502411 ;2300612;0;0;0;0917701;0918701;0919701;63;
22;600000;2402324 ;2502507;2300710;0;0;0;0917801;0918801;0919801;71;
22;700000;2402352 ;2502814 ;2300720;0;0;0;0917901;0918901;0919901;79;
22;900000;2402385 ;2502922 ;2300732;0;0;0;0918001;0919001;0920001;87;
23;5000;2402007;0;2300401;0;0;0;0920101;0921101;0922101;14;
23;10000;2402012;0;2300402;0;0;0;0920201;0921201;0922201;22;
23;20000;2402008 ;2502008 ;2300504;0;0;0;0920301;0921301;0922301;30;
23;100000;2402107 ;2502104 ;2300503;0;0;0;0920401;0921401;0922401;38;
23;200000;2402116 ;2502208 ;2300507;0;0;0;0920501;0921501;0922501;46;
23;300000;2402214 ;2502305 ;2300606;0;0;0;0920601;0921601;0922601;54;
23;500000;2402231 ;2502411 ;2300612;0;0;0;0920701;0921701;0922701;62;
23;600000;2402323 ;2502507 ;2300709 ;0;0;0;0920801;0921801;0922801;70;
23;700000;2402351 ;2502813 ;2300720 ;0;0;0;0920901;0921901;0922901;78;
23;900000;2402384 ;2502922 ;2300732 ;0;0;0;0921001;0922001;0923001;86;
24;0;2200001 ;2200601;0;0;0;0;1208301;1208301;1208301;1;
24;0;2200101 ;2200902;2201701;0;0;0;1208401;1208401;1208401;40;
24;0;2200001 ;2201001;0;0;0;0;1208501;1208501;1208501;1;
24;0;2200101 ;2201902;2201301;0;0;0;1208601;1208601;1208601;40;
24;0;2200201 ;2201401;0;0;0;0;1208701;1208701;1208701;1;
24;0;2200301 ;2205102;2204901;0;0;0;1208801;1208801;1208801;40;
24;0;2200401 ;2202001;2202201;0;0;0;1208901;1208901;1208901;1;
24;0;2200501 ;2202102;2202501;0;0;0;1209001;1209001;1209001;40;
24;0;2200401 ;2202601;0;0;0;0;1209101;1209101;1209101;1;
24;0;2200501 ;2202702;2202501;0;0;0;1209201;1209201;1209201;40;
24;0;2200401 ;2203001;0;0;0;0;1209301;1209301;1209301;1;
24;0;2200501 ;2203102;2203301;0;0;0;1209401;1209401;1209401;40;
24;0;2200401 ;2202001;2201601;0;0;0;1209501;1209501;1209501;1;
24;0;2200501 ;2202102;2203401;0;0;0;1209601;1209601;1209601;40;
24;0;2200201 ;2203601;0;0;0;0;1209701;1209701;1209701;1;
24;0;2200301 ;2203302;2203701;0;0;0;1209801;1209801;1209801;40;
24;0;2200201 ;2204001;0;0;0;0;1209901;1209901;1209901;1;
24;0;2200301 ;2204102;2203701;0;0;0;1210001;1210001;1210001;40;
24;0;2200201 ;2204201;2204401;0;0;0;1210101;1210101;1210101;1;
24;0;2200301 ;2201902;2204701;0;0;0;1210201;1210201;1210201;40;
25;0;1304720;0;0;0;0;0;1307801;1307801;1307801;1;
25;0;1307801;0;0;0;0;0;1304720;1304720;1304720;1;
25;0;1308101;0;0;0;0;0;1308020;1308020;1308020;1;
25;0;1308020;0;0;0;0;0;1308101;1308101;1308101;1;
25;0;2300304;2300704;2301104;2504110;0;0;2503015;2503010;2503020;1;
25;0;2300312;2300712;2301112;2504210;0;0;2503130;2503120;2503140;1;
25;0;2300320;2300720;2301120;2504303;0;0;2503245;2503230;2503260;1;
26;1000;0;0;2101220;0;0;0;1100401;1100401;1100401;10;
26;5000;0;0;2101320;0;0;0;1100501;1100501;1100501;20;
26;50000;1100201;0;2301301;0;0;0;1100601;1100601;1100601;1;
26;100000;1100301;0;2301401;0;0;0;1100701;1100701;1100701;1;
26;0;2503701;2504001;0;0;0;0;1211101;1211101;1211101;1;
26;0;2503801;2504003;0;0;0;0;1211201;1211201;1211201;1;
26;0;2503901;2504005;0;0;0;0;1211301;1211301;1211301;1;
26;0;1032301;1034201;1036001;0;0;0;1211701;1211701;1211701;1;
26;0;1032401;1034301;1036101;0;0;0;1211801;1211801;1211801;1;
26;0;1032501;1034401;1036201;0;0;0;1211901;1211901;1211901;1;
26;0;1032601;1034501;1036301;0;0;0;1212001;1212001;1212001;1;
26;0;1032701;1034601;1036401;0;0;0;1212101;1212101;1212101;1;
26;0;1032801;1034701;1036501;0;0;0;1212201;1212201;1212201;1;
26;0;1032901;1034801;1036601;0;0;0;1212301;1212301;1212301;1;
26;0;1033001;1034901;1036701;0;0;0;1212401;1212401;1212401;1;
26;0;1033101;1035001;1036801;0;0;0;1212501;1212501;1212501;1;
26;0;1033201;1035101;1036901;0;0;0;1212601;1212601;1212601;1;
26;0;1033301;1035201;1037001;0;0;0;1212701;1212701;1212701;1;
26;0;1033401;1035301;1037101;0;0;0;1212801;1212801;1212801;1;
26;0;1033501;1035401;1037201;0;0;0;1212901;1212901;1212901;1;
26;0;1033601;1035501;1037301;0;0;0;1213001;1213001;1213001;1;
26;0;1033701;1035601;1037401;0;0;0;1213101;1213101;1213101;1;
26;0;1033801;1035701;1037501;0;0;0;1213201;1213201;1213201;1;
26;0;1033901;1035801;1037601;0;0;0;1213301;1213301;1213301;1;
26;0;1034001;1035901;1037701;0;0;0;1213401;1213401;1213401;1;
27;5000;2400006;0;2300001 ;0;0;0;5007001;5008201;5009401;8;
27;10000;2400010;0;2300002 ;0;0;0;5007101;5008301;5009501;16;
27;20000;2400017;0;2300003 ;0;0;0;5007201;5008401;5009601;24;
27;100000;2400106;2500003 ;2300103 ;0;0;0;5007301;5008501;5009701;32;
27;200000;2400114;2500107 ;2300106 ;0;0;0;5007401;5008601;5009801;40;
27;300000;2400124;2500212 ;2300110 ;0;0;0;5007501;5008701;5009901;48;
27;400000;2400214;2500305 ;2300206 ;0;0;0;5007601;5008801;5010001;56;
27;500000;2400232;2500411 ;2300212 ;0;0;0;5007701;5008901;5010101;64;
27;600000;2400253;2500517 ;2300219 ;0;0;0;5007801;5009001;5010201;72;
27;700000;2400352;2500613 ;2300310 ;0;0;0;5007901;5009101;5010301;80;
27;800000;2400357;2500814 ;2300321 ;0;0;0;5008001;5009201;5010401;88;
27;900000;2400393;2500923 ;2300332 ;0;0;0;5008101;5009301;5010501;96;
28;5;2400001;0;2300001;0;0;0;5118101;5118101;5118101;2;
28;5000;2400007;0;2300001 ;0;0;0;5107201;5108401;5109601;10;
28;10000;2400011;0;2300002 ;0;0;0;5107301;5108501;5109701;18;
28;20000;2400017;0;2300003 ;0;0;0;5107401;5108601;5109801;26;
28;100000;2400107;2500004 ;2300103 ;0;0;0;5107501;5108701;5109901;34;
28;200000;2400116;2500108 ;2300106 ;0;0;0;5107601;5108801;5110001;42;
28;300000;2400128;2500213 ;2300110 ;0;0;0;5107701;5108901;5110101;50;
28;400000;2400217;2500306 ;2300204 ;0;0;0;5107801;5109001;5110201;58;
28;500000;2400237;2500412 ;2300213 ;0;0;0;5107901;5109101;5110301;66;
28;600000;2400261;2500519 ;2300221 ;0;0;0;5108001;5109201;5110401;74;
28;700000;2400360;2500614 ;2300321 ;0;0;0;5108101;5109301;5110501;82;
28;800000;2400366;2500815 ;2300323 ;0;0;0;5108201;5109401;5110601;90;
28;900000;2400372;2500917 ;2300325 ;0;0;0;5108301;5109501;5110701;98;
29;5000;2401206;0;2301201 ;0;0;0;0643801;0645001;0646201;9;
29;10000;2401210;0;2301202 ;0;0;0;0643901;0645101;0646301;17;
29;20000;2401217;2501007 ;2301203 ;0;0;0;0644001;0645201;0646401;25;
29;100000;2401306;2501104 ;2301303 ;0;0;0;0644101;0645301;0646501;33;
29;200000;2401314;2501208 ;2301306 ;0;0;0;0644201;0645401;0646601;41;
29;300000;2401413;2501405 ;2301405 ;0;0;0;0644301;0645501;0646701;49;
29;500000;2401428;2501510 ;2301411 ;0;0;0;0644401;0645601;0646801;57;
29;600000;2401522;2501606 ;2301509 ;0;0;0;0644501;0645701;0646901;65;
29;700000;2401548;2501813 ;2301519 ;0;0;0;0644601;0645801;0647001;73;
29;900000;2401579;2501920 ;2301530 ;0;0;0;0644701;0645901;0647101;81;
29;950000;2401586;2501922 ;2301533 ;0;0;0;0644801;0646001;0647201;89;
30;5000;2401206;0;2301201 ;0;0;0;0730001;0731201;0732401;10;
30;20000;2401218;0;2301202 ;0;0;0;0730101;0731301;0732501;18;
30;100000;2401306;2501004 ;2301303 ;0;0;0;0730301;0731501;0732701;34;
30;200000;2401314;2501308 ;2301306 ;0;0;0;0730401;0731601;0732801;42;
30;300000;2401415;2501406 ;2301406 ;0;0;0;0730601;0731801;0733001;58;
30;500000;2401433;2501512 ;2301413 ;0;0;0;0730701;0731901;0733101;66;
30;600000;2401527;2501808 ;2301511 ;0;0;0;0730901;0732101;0733301;82;
30;700000;2401559;2501915 ;2301523 ;0;0;0;0731001;0732201;0733401;90;
31;5000;2401607;0;2301201 ;0;0;0;0830001;0831201;0832401;12;
31;100000;2401705;2502005 ;2301303 ;0;0;0;0830201;0831401;0832601;28;
31;200000;2401708;2502205 ;2301304 ;0;0;0;0830401;0831601;0832801;44;
31;500000;2401817;2502406 ;2301407 ;0;0;0;0830701;0831901;0833101;68;
31;600000;2401925;2502607 ;2301510 ;0;0;0;0830801;0832001;0833201;76;
31;700000;2401955;2502814 ;2301521 ;0;0;0;0830901;0832101;0833301;84;
32;5000;2402007;0;2300401 ;0;0;0;0930101;0931301;0932501;11;
32;10000;2402011;0;2300402 ;0;0;0;0930201;0931401;0932601;19;
32;20000;2402007;2502007 ;2300503 ;0;0;0;0930301;0931501;0932701;27;
32;100000;2402107;2502104 ;2300503 ;0;0;0;0930401;0931601;0932801;35;
32;200000;2402115;2502208 ;2300506 ;0;0;0;0930501;0931701;0932901;43;
32;300000;2402213;2502305 ;2300606 ;0;0;0;0930601;0931801;0933001;51;
32;500000;2402229;2502410 ;2300612 ;0;0;0;0930701;0931901;0933101;59;
32;600000;2402322;2502506 ;2300709 ;0;0;0;0930801;0932001;0933201;67;
32;700000;2402349;2502813 ;2300719 ;0;0;0;0930901;0932101;0933301;75;
32;900000;2402381;2502921 ;2300731 ;0;0;0;0931001;0932201;0933401;83;
26;0;1046301;1046901;1047501;0;0;0;1213901;1213901;1213901;1;
26;0;1046401;1047001;1047601;0;0;0;1214001;1214001;1214001;1;
26;0;1046501;1047101;1047701;0;0;0;1214101;1214101;1214101;1;
26;0;1046601;1047201;1047801;0;0;0;1214201;1214201;1214201;1;
26;0;1046701;1047301;1047901;0;0;0;1214301;1214301;1214301;1;
26;0;1046801;1047401;1048001;0;0;0;1214401;1214401;1214401;1;END;
