90;30;毒蘑菇寶珠;424;1;-1;14;1000;1;-1;00000;6;蘑菇的亞種，牠的孢子會使人中毒。;1;
90;31;毒蘑菇寶珠;424;2;-1;14;2500;1;-1;06003;6;蘑菇的亞種，牠的孢子會使人中毒。;1;
90;32;毒蘑菇寶珠;424;3;10;14;5000;1;-1;06004;6;蘑菇的亞種，牠的孢子會使人中毒。;1;
90;33;蒼蠅寶珠;425;1;-1;2;1000;1;-1;00000;6;棲息於米諾馬諾地區，是一種體型較小的飛行怪物。;1;
90;34;蒼蠅寶珠;425;2;-1;2;2500;1;-1;14002;6;棲息於米諾馬諾地區，是一種體型較小的飛行怪物。;1;
90;35;蒼蠅寶珠;425;3;9;2;5000;1;-1;14003;6;棲息於米諾馬諾地區，是一種體型較小的飛行怪物。;1;
90;36;溜溜猴寶珠;426;1;-1;20;1000;1;-1;00000;6;非常聰明的動物，會對經過的旅行者惡作劇，非常喜歡香蕉。;1;
90;37;溜溜猴寶珠;426;2;-1;20;2500;1;-1;04002;6;非常聰明的動物，會對經過的旅行者惡作劇，非常喜歡香蕉。;1;
90;38;溜溜猴寶珠;426;3;15;20;5000;1;-1;04004;6;非常聰明的動物，會對經過的旅行者惡作劇，非常喜歡香蕉。;1;
90;39;褐方體惡魔寶珠;428;1;-1;18;1000;1;-1;00000;6;棲息於米諾馬諾地區，是天使種族型的魔物。;1;
90;40;褐方體惡魔寶珠;428;2;-1;18;2500;1;-1;34002;6;棲息於米諾馬諾地區，是天使種族型的魔物。;1;
90;41;褐方體惡魔寶珠;428;3;14;18;5000;1;-1;34003;6;棲息於米諾馬諾地區，是天使種族型的魔物。;1;
90;42;沙漠幼狼寶珠;429;1;-1;7;1000;1;-1;00000;8;沙漠之狼的幼崽，可愛的外表下擁有鋒利的牙齒。;1;
90;43;沙漠幼狼寶珠;429;2;-1;7;2500;1;-1;11002;8;沙漠之狼的幼崽，可愛的外表下擁有鋒利的牙齒。;1;
90;44;沙漠幼狼寶珠;429;3;1;7;5000;1;-1;11003;8;沙漠之狼的幼崽，可愛的外表下擁有鋒利的牙齒。;1;
90;45;鳥賊寶珠;430;1;-1;10;1000;1;-1;00000;8;攻擊時全身旋轉，揮舞著像鞭子一般的觸手。;1;
90;46;鳥賊寶珠;430;2;-1;10;2500;1;-1;01100;8;攻擊時全身旋轉，揮舞著像鞭子一般的觸手。;1;
90;47;鳥賊寶珠;430;3;12;10;5000;1;-1;01250;8;攻擊時全身旋轉，揮舞著像鞭子一般的觸手。;1;
90;48;惡魔真菌寶珠;431;1;-1;3;1000;1;-1;00000;8;灰塵細菌型的怪物，重金屬成分的身體構成，小心會對人體造成損害。;1;
90;49;惡魔真菌寶珠;431;2;-1;3;2500;1;-1;05002;8;灰塵細菌型的怪物，重金屬成分的身體構成，小心會對人體造成損害。;1;
90;50;惡魔真菌寶珠;431;3;16;3;5000;1;-1;05003;8;灰塵細菌型的怪物，重金屬成分的身體構成，小心會對人體造成損害。;1;
90;51;小惡魔寶珠;432;1;-1;11;1000;1;-1;00000;8;外表很可愛的小惡魔，使用起鋒利的長矛將毫不猶豫的攻擊敵人。;1;
90;52;小惡魔寶珠;432;2;-1;11;2500;1;-1;37005;8;外表很可愛的小惡魔，使用起鋒利的長矛將毫不猶豫的攻擊敵人。;1;
90;53;小惡魔寶珠;432;3;7;11;5000;1;-1;37006;8;外表很可愛的小惡魔，使用起鋒利的長矛將毫不猶豫的攻擊敵人。;1;
90;54;土人寶珠;433;1;-1;4;1000;1;-1;00000;8;一種奇特的精靈，看似心不在焉的樣子，很難理解他在想什麼。;1;
90;55;土人寶珠;433;2;-1;4;2500;1;-1;08002;8;一種奇特的精靈，看似心不在焉的樣子，很難理解他在想什麼。;1;
90;56;土人寶珠;433;3;11;4;5000;1;-1;08003;8;一種奇特的精靈，看似心不在焉的樣子，很難理解他在想什麼。;1;
90;57;小巴風特寶珠;434;1;-1;1;1000;1;-1;00000;8;棲息於米諾馬諾地區的惡魔，手持鋒利的鐮刀非常的強悍。;1;
90;58;小巴風特寶珠;434;2;-1;1;2500;1;-1;17001;8;棲息於米諾馬諾地區的惡魔，手持鋒利的鐮刀非常的強悍。;1;
90;59;小巴風特寶珠;434;3;0;1;5000;1;-1;17002;8;棲息於米諾馬諾地區的惡魔，手持鋒利的鐮刀非常的強悍。;1;
90;60;畢地特飛龍寶珠;427;1;-1;12;1000;1;-1;00000;8;幼年的畢帝特龍，是一種奇特的又傲慢的龍，請別小看他喔!;1;
90;61;畢地特飛龍寶珠;427;2;-1;12;2500;1;-1;10001;8;幼年的畢帝特龍，是一種奇特的又傲慢的龍，請別小看他喔!;1;
90;62;畢地特飛龍寶珠;427;3;13;12;5000;1;-1;10002;8;幼年的畢帝特龍，是一種奇特的又傲慢的龍，請別小看他喔!;1;
90;63;天使波利寶珠E;421;1;-1;0;1000;0;-1;00000;4;波利的最終進化形態。雖然可愛，但是卻異常強悍。;1;
90;64;天使波利寶珠E;421;2;-1;0;2500;0;-1;10001;4;波利的最終進化形態。雖然可愛，但是卻異常強悍。;1;
90;65;天使波利寶珠E;421;3;8;0;5000;0;-1;10002;4;波利的最終進化形態。雖然可愛，但是卻異常強悍。;1;
90;66;南瓜幽靈;839;1;-1;26;1000;1;-1;00000;8;它通常被發現在該地區的可愛孩子們的幽靈。;20;
90;67;南瓜幽靈;839;2;-1;26;2500;1;-1;35003;8;它通常被發現在該地區的可愛孩子們的幽靈。;20;
90;68;南瓜幽靈;839;3;18;26;5000;1;-1;35004;8;它通常被發現在該地區的可愛孩子們的幽靈。;20;
90;69;白幽靈;840;1;-1;30;1000;1;-1;00000;8;蓋著床單看起來像是幽靈的怪物。;20;
90;70;白幽靈;840;2;-1;30;2500;1;-1;34003;8;蓋著床單看起來像是幽靈的怪物。;20;
90;71;白幽靈;840;3;25;30;5000;1;-1;34004;8;蓋著床單看起來像是幽靈的怪物。;20;
90;72;萬聖魔;841;1;-1;23;1000;1;-1;00000;8;誘導不提高警覺，他可愛的十字架在他的改造是不禮貌的。;20;
90;73;萬聖魔;841;2;-1;23;2500;1;-1;33003;8;誘導不提高警覺，他可愛的十字架在他的改造是不禮貌的。;20;
90;74;萬聖魔;841;3;26;23;5000;1;-1;33004;8;誘導不提高警覺，他可愛的十字架在他的改造是不禮貌的。;20;
90;75;石頭波利;842;1;-1;28;1000;1;-1;00000;8;在堅硬的岩石上休息時發現成群結隊。;20;
90;76;石頭波利;842;2;-1;28;2500;1;-1;07005;8;在堅硬的岩石上休息時發現成群結隊。;20;
90;77;石頭波利;842;3;23;28;5000;1;-1;07008;8;在堅硬的岩石上休息時發現成群結隊。;20;
90;78;海參摩卡;843;1;-1;24;1000;1;-1;00000;8;生活在沙漠中的仙人掌怪物。我一定要通過仔細的能見度。;20;
90;79;海參摩卡;843;2;-1;24;2500;1;-1;37030;8;生活在沙漠中的仙人掌怪物。我一定要通過仔細的能見度。;20;
90;80;海參摩卡;843;3;19;24;5000;1;-1;37050;8;生活在沙漠中的仙人掌怪物。我一定要通過仔細的能見度。;20;
90;81;妖道;845;1;-1;22;1000;1;-1;00000;8;為了保護這個女孩，我自己成了一個怪物。;20;
90;82;妖道;845;2;-1;22;2500;1;-1;05005;8;為了保護這個女孩，我自己成了一個怪物。;20;
90;83;妖道;845;3;20;22;5000;1;-1;05008;8;為了保護這個女孩，我自己成了一個怪物。;20;
90;84;鬼女;846;1;-1;27;1000;1;-1;00000;10;一但看到一眼就會死的女鬼;20;
90;85;鬼女;846;2;-1;27;2500;1;-1;08004;10;一但看到一眼就會死的女鬼;20;
90;86;鬼女;846;3;22;27;5000;1;-1;08006;10;一但看到一眼就會死的女鬼;20;
90;87;夢靨;844;1;-1;25;1000;1;-1;00000;10;靠著吞食噩夢成長為更強大的怪物。;20;
90;88;夢靨;844;2;-1;25;2500;1;-1;01250;10;靠著吞食噩夢成長為更強大的怪物。;20;
90;89;夢靨;844;3;17;25;5000;1;-1;01350;10;靠著吞食噩夢成長為更強大的怪物。;20;
90;90;惡魔女僕;847;1;-1;29;1000;1;-1;00000;10;女性魅魔。用美貌的容顏誘惑男性吸收精氣。;20;
90;91;惡魔女僕;847;2;-1;29;2500;1;-1;17002;10;女性魅魔。用美貌的容顏誘惑男性吸收精氣。;20;
90;92;惡魔女僕;847;3;21;29;5000;1;-1;17003;10;女性魅魔。用美貌的容顏誘惑男性吸收精氣。;20;
90;93;愛麗絲女僕;848;1;-1;21;1000;1;-1;00000;10;在城市中自動型人偶女僕已經取代所有家務;20;
90;94;愛麗絲女僕;848;2;-1;21;2500;1;-1;10002;10;在城市中自動型人偶女僕已經取代所有家務;20;
90;95;愛麗絲女僕;848;3;24;21;5000;1;-1;10003;10;在城市中自動型人偶女僕已經取代所有家務;20;
90;96;黃色小鴨鴨;946;1;-1;31;6000;0;-1;10001;4;1周年紀念活動獎勵寵物;1;
90;97;黃色小鴨鴨;946;2;-1;31;6000;0;-1;10002;6;1周年紀念活動獎勵寵物;1;
90;98;黃色小鴨鴨;946;3;-1;31;6000;0;-1;10003;8;1周年紀念活動獎勵寵物;1;
90;99;蘑菇;417;4;10;19;6000;1;-1;33003;4;蘑菇型怪物，擁有一個胖呼呼的身體，能夠吸引所有經過旅行者的注意。;1;
90;100;藍瘋兔;418;4;6;6;6000;1;-1;32003;4;有著藍色的毛髮，體型較大且更瘋狂的瘋兔亞種。;1;
90;101;小雞;419;4;2;13;6000;1;-1;09005;4;大嘴鳥的幼崽，體型相當小但繁殖速度很快，主要住在沙漠地區已小昆蟲為食。;1;
90;102;波波利;420;4;4;15;6000;1;-1;01100;4;沼澤型波利，長期在沼澤環境生長，身體會產生毒素請小心。;1;
90;103;天使波利;421;4;8;0;6000;1;-1;35004;4;波利的最終進化型態，外表非常可愛~但他可是很強的喔!;1;
90;104;小野狼;422;4;1;8;6000;1;-1;11003;6;複數地區都常看到的野狼，以小動物為食物。;1;
90;105;小野豬;423;4;3;17;6000;1;-1;39006;6;野豬的幼崽，是嬌小可愛的寵物。;1;
90;106;毒蘑菇;424;4;10;14;6000;1;-1;06005;6;蘑菇的亞種，牠的孢子會使人中毒。;1;
90;107;蒼蠅;425;4;9;2;6000;1;-1;14004;6;棲息於米諾馬諾地區，是一種體型較小的飛行怪物。;1;
90;108;溜溜猴;426;4;15;20;6000;1;-1;04005;6;非常聰明的動物，會對經過的旅行者惡作劇，非常喜歡香蕉。;1;
90;109;褐方體惡魔;428;4;14;18;6000;1;-1;34004;6;棲息於米諾馬諾地區，是天使種族型的魔物。;1;
90;110;沙漠幼狼;429;4;1;7;6000;1;-1;11004;8;沙漠之狼的幼崽，可愛的外表下擁有鋒利的牙齒。;1;
90;111;鳥賊;430;4;12;10;6000;1;-1;01280;8;攻擊時全身旋轉，揮舞著像鞭子一般的觸手。;1;
90;112;惡魔真菌;431;4;16;3;6000;1;-1;05004;8;灰塵細菌型的怪物，重金屬成分的身體構成，小心會對人體造成損害。;1;
90;113;小惡魔;432;4;7;11;6000;1;-1;37007;8;外表很可愛的小惡魔，使用起鋒利的長矛將毫不猶豫的攻擊敵人。;1;
90;114;土人;433;4;11;4;6000;1;-1;08004;8;一種奇特的精靈，看似心不在焉的樣子，很難理解他在想什麼。;1;
90;115;小巴風特;434;4;0;1;6000;1;-1;17003;8;棲息於米諾馬諾地區的惡魔，手持鋒利的鐮刀非常的強悍。;1;
90;116;畢帝特飛龍;427;4;13;12;6000;1;-1;10003;8;幼年的畢帝特龍，是一種奇特的又傲慢的龍，請別小看他喔!;1;
90;117;天使波利寶珠E;421;4;8;0;6000;0;-1;10003;4;波利的最終進化形態。雖然可愛，但是卻異常強悍。;1;
90;118;南瓜幽靈;839;4;18;26;6000;1;-1;35005;8;它通常被發現在該地區的可愛孩子們的幽靈。;20;
90;119;白幽靈;840;4;25;30;6000;1;-1;34005;8;蓋著床單看起來像是幽靈的怪物。;20;
90;120;萬聖魔;841;4;26;23;6000;1;-1;33005;8;誘導不提高警覺，他可愛的十字架在他的改造是不禮貌的。;20;
90;121;石頭波利;842;4;23;28;6000;1;-1;07010;8;在堅硬的岩石上休息時發現成群結隊。;20;
90;122;海參摩卡;843;4;19;24;6000;1;-1;37060;8;生活在沙漠中的仙人掌怪物。我一定要通過仔細的能見度。;20;
90;123;妖道;845;4;20;22;6000;1;-1;05010;10;為了保護這個女孩，我自己成了一個怪物。;20;
90;124;鬼女;846;4;22;27;6000;1;-1;08008;10;一但看到一眼就會死的女鬼;20;
90;125;夢靨;844;4;17;25;6000;1;-1;01380;10;靠著吞食噩夢成長為更強大的怪物。;20;
90;126;惡魔女僕;847;4;21;29;6000;1;-1;17004;10;女性魅魔。用美貌的容顏誘惑男性吸收精氣。;20;
90;127;愛麗絲女僕;848;4;24;21;6000;1;-1;10004;10;在城市中自動型人偶女僕已經取代所有家務;20;
90;128;中秋天使波利;421;4;8;0;6000;0;-1;11003;10;中秋活動獎勵寵物.;1;END;
